t,rss,heapTotal,heapUsed,external,arrayBuffers
2755801.251359,64008192,16474112,13613016,2323261,92131
2756801.724641,64139264,16474112,13674176,2323421,92291
2757802.915701,64139264,16474112,13735192,2323581,92451
2758804.015777,64270336,16474112,13796352,2323741,92611
2759805.567175,63561728,16474112,13064008,2321789,90659
2760807.026033,63561728,16474112,13125168,2321949,90819
2761807.742497,63561728,16474112,13186184,2322109,90979
2762809.634828,63692800,16474112,13241504,2322253,91123
2763810.923102,63692800,16474112,13302416,2322413,91283
2764812.06531,63823872,16474112,13363576,2322573,91443
2765813.115108,63823872,16474112,13424592,2322733,91603
2766814.224504,63954944,16474112,13550096,2322893,91763
2767815.686068,63954944,16474112,13611232,2323053,91923
2768817.006582,64086016,16474112,13672392,2323213,92083
2769817.724689,64086016,16474112,13733408,2323373,92243
2770818.481449,64217088,16474112,13794568,2323533,92403
2771819.757516,64217088,16474112,13855584,2323693,92563
2772820.696822,63508480,16474112,13129736,2321741,90611
2773822.67893,63508480,16474112,13216872,2321901,90771
2774823.88147,63639552,16474112,13278032,2322061,90931
2775825.429162,63639552,16474112,13341432,2322221,91091
2776826.895387,63770624,16474112,13406688,2322381,91251
2777828.035924,63770624,16474112,13472184,2322541,91411
2778828.791832,63901696,16474112,13539496,2322701,91571
2779829.888758,63901696,16474112,13742288,2322845,91715
2780831.029271,63901696,16474112,13803336,2323005,91875
2781832.321347,64032768,16474112,13864352,2323165,92035
2782833.534413,64032768,16474112,13925512,2323325,92195
2783834.594502,64163840,16474112,13986528,2323485,92355
2784836.170939,64163840,16474112,14047712,2323645,92515
2785837.349359,63455232,16474112,13319560,2321681,90551
2786839.020237,63455232,16474112,13380720,2321841,90711
2787839.571667,63586304,16474112,13441736,2322001,90871
2788841.345947,63586304,16474112,13502896,2322161,91031
2789842.832891,63717376,16474112,13564192,2330513,99383
2790844.224676,63717376,16474112,13625352,2330673,99543
2791845.080988,63848448,16474112,13686368,2330833,99703
2792846.565547,63848448,16474112,13747528,2330993,99863
2793847.962391,63979520,16474112,13808584,2331153,100023
2794848.483165,63979520,16474112,13874472,2331313,100183
2795850.591445,64110592,16474112,13929648,2331457,100327
2796852.542355,64110592,16474112,13995920,2331617,100487
2797854.258984,64241664,16474112,14063784,2331777,100647
2798855.352828,64372736,16474112,14124944,2331937,100807
2799856.409649,63537152,16474112,13541944,2330015,98885
2800858.104419,63537152,16474112,13603104,2330175,99045
2801858.740378,63668224,16474112,13664120,2330335,99205
2802859.907375,63668224,16474112,13725352,2330495,99365
2803860.921783,63799296,16474112,13786368,2330655,99525
2804862.224153,63799296,16474112,13847528,2330815,99685
2805863.537494,63930368,16474112,13908544,2330975,99845
2806864.927257,63930368,16474112,13969704,2331135,100005
2807865.758374,64061440,16474112,14030720,2331295,100165
2808867.106085,64061440,16474112,14091880,2331455,100325
2809867.88516,64061440,16474112,14147208,2331599,100469
2810869.161155,64192512,16474112,14208368,2331759,100629
2811869.551266,64192512,16474112,14269392,2331919,100789
2812871.544384,63492096,16474112,13546832,2329967,98837
2813872.91786,63492096,16474112,13675936,2330127,98997
2814874.282788,63623168,16474112,13737096,2330287,99157
2815875.250811,63623168,16474112,13798120,2330447,99317
2816875.976013,63754240,16474112,13859280,2330607,99477
2817877.132048,63754240,16474112,13920296,2330767,99637
2818878.237781,63885312,16474112,13981456,2330927,99797
2819879.02581,63885312,16474112,14042472,2331087,99957
2820879.914958,64016384,16474112,14106024,2331247,100117
2821881.063997,64016384,16474112,14172976,2331407,100277
2822881.184597,64016384,16474112,14234136,2331567,100437
2823881.824834,64147456,16474112,14296232,2331711,100581
2824882.691814,64147456,16474112,14357424,2331871,100741
2825884.209183,63451136,16474112,13852584,2329949,98819
2826884.894468,63582208,16474112,13913744,2330109,98979
2827886.291243,63582208,16474112,13974760,2330269,99139
2828887.140655,63713280,16474112,14035920,2330429,99299
2829887.564627,63713280,16474112,14096992,2330589,99459
2830889.313357,63713280,16474112,14158152,2330749,99619
2831890.241864,63844352,16474112,14219168,2330909,99779
2832891.722687,63844352,16474112,14280328,2331069,99939
2833892.70688,63975424,16474112,14341344,2331229,100099
2834894.255798,63975424,16474112,14402504,2331389,100259
2835894.979606,64106496,16474112,14463520,2331549,100419
2836895.711072,64106496,16474112,14518992,2331693,100563
2837897.004032,64237568,16474112,14580032,2331853,100723
2838898.318827,63393792,16474112,13847192,2329889,98759
2839898.724533,63524864,16474112,13908208,2330049,98919
2840899.68142,63524864,16474112,13969368,2330209,99079
2841901.014593,63655936,16474112,14030384,2330369,99239
2842901.807917,63655936,16474112,14091576,2330529,99399
2843903.319341,63787008,16474112,14152592,2330689,99559
2844904.640437,63787008,16474112,14213752,2330849,99719
2845905.822055,63918080,16474112,14274768,2331009,99879
2846907.167394,63918080,16474112,14335928,2331169,100039
2847908.112008,64049152,16474112,14396944,2331329,100199
2848908.958425,64049152,16474112,14452416,2331473,100343
2849910.675871,64049152,16474112,14518952,2331633,100503
2850911.243706,64180224,16474112,14580208,2331793,100663
2851911.990651,64180224,16474112,14645936,2331953,100823
2852913.465935,63479808,16474112,14019296,2330015,98885
2853914.543217,63610880,16474112,14080312,2330175,99045
2854915.841596,63610880,16474112,14141472,2330335,99205
2855916.675574,63610880,16474112,14202504,2330495,99365
2856917.915342,63741952,16474112,14263664,2330655,99525
2857919.508756,63741952,16474112,14324904,2339007,107877
2858921.242365,63873024,16474112,14386064,2339167,108037
2859921.907903,63873024,16474112,14441240,2339311,108181
2860923.305762,64004096,16474112,14502328,2339471,108341
2861923.928958,64004096,16474112,14563344,2339631,108501
2862925.485457,64135168,16474112,14624504,2339791,108661
2863926.990764,64135168,16474112,14688472,2339951,108821
2864927.636025,64266240,16474112,14762392,2340111,108981
2865929.007906,63426560,16474112,14270648,2338157,107027
2866929.798954,63557632,16474112,14331808,2338317,107187
2867930.603382,63557632,16474112,14392824,2338477,107347
2868932.536291,63688704,16474112,14453984,2338637,107507
2869934.119466,63688704,16474112,14515032,2338797,107667
2870935.082872,63819776,16474112,14570352,2338941,107811
2871936.226002,63819776,16474112,14631256,2339101,107971
2872936.61724,63950848,16474112,14692416,2339261,108131
2873938.253219,63950848,16474112,14753488,2339421,108291
2874939.500559,63950848,16474112,14814648,2339581,108451
2875940.359492,64081920,16474112,14875664,2339741,108611
2876942.184811,64081920,16474112,14936824,2339901,108771
2877943.269117,64212992,16474112,14997872,2340061,108931
2878944.24131,63508480,16474112,14264728,2338109,106979
2879945.522558,63508480,16474112,14325744,2338269,107139
2880947.22114,63639552,16474112,14386904,2338429,107299
2881948.082313,63639552,16474112,14442232,2338573,107443
2882949.140399,63639552,16474112,14503448,2338733,107603
2883950.026077,63770624,16474112,14564464,2338893,107763
2884950.247894,63770624,16474112,14625624,2339053,107923
2885951.60854,63901696,16474112,14686640,2339213,108083
2886952.636582,63901696,16474112,14747800,2339373,108243
2887954.532845,64032768,16474112,14808816,2339533,108403
2888955.917769,64032768,16474112,14869976,2339693,108563
2889957.061591,64163840,16474112,14930992,2339853,108723
2890957.993637,64163840,16474112,14992176,2340013,108883
2891959.59303,64294912,16474112,15047352,2340157,109027
2892961.106531,63455232,16474112,14504744,2338207,107077
2893962.278613,63586304,16474112,14565760,2338367,107237
2894962.879746,63586304,16474112,14626920,2338527,107397
2895964.262332,63717376,16474112,14687952,2338687,107557
2896965.633716,63717376,16474112,14749112,2338847,107717
2897967.233034,63848448,16474112,14810128,2339007,107877
2898968.447702,63848448,16474112,14871288,2339167,108037
2899969.911363,63979520,16474112,14932304,2339327,108197
2900971.098131,63979520,16474112,14993464,2339487,108357
2901972.693304,63979520,16474112,15048640,2339631,108501
2902974.104451,64110592,16474112,15109688,2339791,108661
2903975.27051,64110592,16474112,15170704,2339951,108821
2904976.557818,64241664,16474112,15231984,2340111,108981
2905977.751732,63533056,16474112,14498728,2338157,107027
2906979.123024,63533056,16474112,14559888,2338317,107187
2907980.31702,63664128,16474112,14620904,2338477,107347
2908981.105603,63664128,16474112,14682064,2338637,107507
2909982.176217,63795200,16474112,14743088,2338797,107667
2910983.153288,63795200,16474112,14804248,2338957,107827
2911984.042012,63795200,16474112,14859576,2339101,107971
2912985.133138,63926272,16474112,15056992,2339261,108131
2913986.159325,63926272,16474112,15118048,2339421,108291
2914987.480208,64057344,16474112,15179208,2339581,108451
2915989.553593,64057344,16474112,15240224,2339741,108611
2916991.145614,64188416,16474112,15301384,2339901,108771
2917992.340012,64188416,16474112,15362640,2340061,108931
2918993.869039,63483904,16474112,14634808,2338097,106967
2919995.092537,63483904,16474112,14695824,2338257,107127
2920996.284951,63614976,16474112,14751296,2338401,107271
2921996.766952,63614976,16474112,14812312,2338561,107431
2922997.968634,63746048,16474112,14873576,2338721,107591
2923999.466817,63746048,16474112,14934592,2338881,107751
2925001.026051,63877120,16474112,14995752,2339041,107911
2926002.223184,63877120,16474112,15056992,2347393,116263
2927003.348576,63877120,16474112,15118168,2347553,116423
2928004.779565,64008192,16474112,15179184,2347713,116583
2929006.254827,64008192,16474112,15243808,2347873,116743
2930006.789263,64139264,16474112,15313688,2348017,116887
2931008.142033,64139264,16474112,15374864,2348177,117047
2932009.273061,64270336,16474112,15435880,2348337,117207
2933009.966113,63565824,16474112,14884968,2346401,115271
2934011.100283,63565824,16474112,14945984,2346561,115431
2935012.243396,63565824,16474112,15007144,2346721,115591
2936012.904861,63696896,16474112,15068160,2346881,115751
2937013.89952,63696896,16474112,15129320,2347041,115911
2938014.864312,63827968,16474112,15190336,2347201,116071
2939016.731802,63827968,16474112,15245808,2347345,116215
2940018.00104,63959040,16474112,15306872,2347505,116375
2941019.366992,63959040,16474112,15368032,2347665,116535
2942020.657322,64090112,16474112,15429048,2347825,116695
2943022.040082,64090112,16474112,15490208,2347985,116855
2944023.050478,64221184,16474112,15551224,2348145,117015
2945023.652435,64221184,16474112,15612400,2348305,117175
2946025.486171,63516672,16474112,14879216,2346365,115235
2947026.82325,63516672,16474112,14938296,2346511,115381
2948028.120826,63647744,16474112,14995440,2346669,115539
2949028.933016,63647744,16474112,15056600,2346829,115699
2950030.645127,63778816,16474112,15117640,2346989,115859
2951032.188831,63778816,16474112,15178800,2347149,116019
2952033.067382,63909888,16474112,15239816,2347309,116179
2953033.664327,63909888,16474112,15464560,2347469,116339
2954034.956589,63909888,16474112,15525600,2347629,116499
2955035.034832,64040960,16474112,15584680,2347775,116645
2956036.297065,64040960,16474112,15641824,2347933,116803
2957038.471343,64172032,16474112,15702984,2348093,116963
2958039.827032,64172032,16474112,15764032,2348253,117123
2959040.771308,63459328,16474112,15031896,2346289,115159
2960042.04348,63590400,16474112,15092912,2346449,115319
2961043.105538,63590400,16474112,15154072,2346609,115479
2962044.078241,63721472,16474112,15215088,2346769,115639
2963044.566399,63721472,16474112,15276280,2346929,115799
2964046.195448,63721472,16474112,15331608,2347073,115943
2965047.149832,63852544,16474112,15392768,2347233,116103
2966047.749569,63852544,16474112,15453784,2347393,116263
2967048.608683,63983616,16474112,15514944,2347553,116423
2968050.157592,63983616,16474112,15575960,2347713,116583
2969051.653865,64114688,16474112,15637120,2347873,116743
2970053.337984,64114688,16474112,15698136,2348033,116903
2971055.602568,64245760,16474112,15759328,2348193,117063
2972057.416662,63406080,16474112,15099248,2348353,115111
2973059.319514,63537152,16474112,15160408,2346401,115271
2974059.992174,63537152,16474112,15221424,2346561,115431
2975061.091268,63668224,16474112,15282584,2346721,115591
2976062.078734,63668224,16474112,15343656,2346881,115751
2977063.153378,63799296,16474112,15404816,2347041,115911
2978064.578587,63799296,16474112,15459992,2347185,116055
2979066.272507,63930368,16736256,15773656,2347345,116215
2980066.76011,63930368,16736256,15834760,2347505,116375
2981068.573704,64061440,16736256,15895920,2347665,116535
2982069.936752,64061440,16736256,15956936,2347825,116695
2983071.510168,64192512,16736256,16018096,2347985,116855
2984072.882644,64192512,16736256,16079112,2348145,117015
2985074.06376,64323584,16736256,16140280,2348305,117175
2986075.480891,63619072,16736256,15410712,2346367,115237
2987076.611545,63619072,16736256,15471872,2346527,115397
2988077.959738,63750144,16736256,15532888,2346687,115557
2989078.496339,63750144,16736256,15594072,2346847,115717
2990080.133977,63881216,16736256,15655088,2347007,115877
2991080.73699,63881216,16736256,15716248,2347167,116037
2992082.016936,64012288,16736256,15777264,2347327,116197
2993082.827256,64012288,16736256,15838424,2347487,116357
2994083.978181,64143360,16736256,15899720,2355839,124709
2995085.473097,64143360,16736256,15960880,2355999,124869
2996087.088989,64274432,16736256,16021896,2356159,125029
2997088.094975,64274432,16736256,16083056,2356319,125189
2998089.468627,64405504,16736256,16138288,2356463,125333
2999090.970267,63709184,16736256,6925048,2256221,25091
3000091.781679,63840256,16736256,6986224,2256381,25251
3001093.283136,63840256,16736256,7047544,2256541,25411
3002094.068455,63971328,16736256,7339760,2256701,25571
3003095.031641,63971328,16736256,7401120,2256861,25731
3004095.866445,64102400,16736256,7462296,2257021,25891
3005096.93197,64102400,16736256,7523616,2257181,26051
3006098.368256,64233472,16736256,7584792,2257341,26211
3007099.736573,64233472,16736256,7646112,2257501,26371
3008101.114789,64233472,16736256,7707288,2257661,26531
3009102.11615,64364544,16736256,7768608,2257821,26691
3010103.415099,64364544,16736256,7829784,2257981,26851
3011104.90385,64495616,16736256,7891184,2258141,27011
3012106.137612,63774720,16736256,7146000,2256155,25025
3013107.100748,63774720,16736256,7207320,2256315,25185
3014108.475018,63905792,16736256,7268496,2256475,25345
3015109.830968,63905792,16736256,7329816,2256635,25505
3016110.96107,63905792,16736256,7391008,2256795,25665
3017112.264617,64036864,16736256,7452328,2256955,25825
3018113.02604,64036864,16736256,7513504,2257115,25985
3019114.581005,64167936,16736256,7569120,2257259,26129
3020116.127603,64167936,16736256,7795760,2257419,26289
3021117.305947,64299008,16736256,7857080,2257579,26449
3022118.037172,64299008,16736256,7918256,2257739,26609
3023119.477835,64430080,16736256,7979576,2257899,26769
3024120.707198,64430080,16736256,8040752,2258059,26929
3025121.673992,64561152,16736256,8102168,2258219,27089
3026123.318628,64561152,16736256,8163344,2258379,27249
3027125.232705,64692224,16736256,8437480,2258539,27409
3028125.57841,64692224,16736256,8498656,2258699,27569
3029126.5012,64823296,17784832,7575304,2256267,25137
3030127.786492,64823296,17784832,7636480,2256427,25297
3031128.931278,64954368,17784832,7697800,2256587,25457
3032129.64544,64954368,17784832,7758984,2256747,25617
3033131.559196,65085440,17784832,7820304,2256907,25777
3034132.843085,65085440,17784832,7881480,2257067,25937
3035133.944023,65216512,17784832,7942800,2257227,26097
3036135.049245,65216512,17784832,8003976,2257387,26257
3037135.748538,65216512,17784832,8065328,2257547,26417
3038137.209013,65347584,17784832,8126504,2257707,26577
3039138.298585,65347584,17784832,8182120,2257851,26721
3040139.524429,65478656,17784832,8243240,2258011,26881
3041140.938949,65478656,17784832,8304584,2258171,27041
3042142.021219,64770048,16736256,7573720,2256219,25089
3043142.931823,64770048,16736256,7635040,2256379,25249
3044143.962819,64770048,16736256,7699408,2256539,25409
3045145.277453,64770048,16736256,7779408,2256699,25569
3046146.213874,64770048,16736256,7843896,2256859,25729
3047146.823076,64770048,16736256,7908384,2257019,25889
3048148.101482,64770048,16736256,7972760,2257179,26049
3049149.426226,64770048,16736256,8081256,2257339,26209
3050151.157427,64770048,16736256,8142552,2257499,26369
3051152.060621,64770048,16736256,8203872,2257659,26529
3052153.122028,64770048,16736256,8265048,2257819,26689
3053153.872152,64770048,16736256,8326368,2257979,26849
3054154.778061,64770048,16736256,8392576,2258139,27009
3055156.19427,64770048,16736256,8453896,2258299,27169
3056157.636976,64770048,16736256,8518240,2258459,27329
3057158.25942,64770048,16736256,8811032,2258619,27489
3058158.695666,63737856,16736256,7889032,2256155,25025
3059160.267019,63737856,16736256,7950352,2256315,25185
3060161.068283,63868928,16736256,8011528,2256475,25345
3061162.433315,63868928,16736256,8072848,2256635,25505
3062164.296577,64000000,16736256,8134392,2264987,33857
3063165.039908,64000000,16736256,8195712,2265147,34017
3064165.760965,64131072,16736256,8256888,2265307,34177
3065167.15805,64131072,16736256,8318208,2265467,34337
3066168.427656,64262144,16736256,8379400,2265627,34497
3067170.130903,64262144,16736256,8440720,2265787,34657
3068170.582898,64393216,16736256,8501896,2265947,34817
3069172.285938,64393216,16736256,8563216,2266107,34977
3070172.935428,64393216,16736256,8624600,2266267,35137
3071174.26667,64524288,16736256,8685920,2266427,35297
3072174.685807,63778816,16736256,7953808,2264397,33267
3073176.595325,63778816,16736256,8015128,2264557,33427
3074178.043144,63909888,16736256,8076304,2264717,33587
3075179.040755,63909888,16736256,8152768,2264877,33747
3076179.911512,63909888,16736256,8213432,2265021,33891
3077181.4663,64040960,16736256,8277200,2265181,34051
3078182.801424,64040960,16736256,8341576,2265341,34211
3079184.257961,64172032,16736256,8447144,2265501,34371
3080184.863605,64172032,16736256,8508464,2265661,34531
3081186.360901,64303104,16736256,8569784,2265821,34691
3082188.00892,64303104,16736256,8630960,2265981,34851
3083189.071713,64434176,16736256,8692280,2266141,35011
3084190.606084,64434176,16736256,8756656,2266301,35171
3085191.925553,64565248,16736256,8820192,2266461,35331
3086192.916113,64565248,16736256,8886160,2266621,35491
3087194.431765,63746048,16736256,8162104,2264397,33267
3088195.905892,63746048,16736256,8223280,2264557,33427
3089197.170821,63877120,16736256,8284600,2264717,33587
3090198.69724,63877120,16736256,8378200,2264877,33747
3091199.645069,64008192,16736256,8439608,2265037,33907
3092201.309866,64008192,16736256,8494928,2265181,34051
3093203.192327,64139264,16736256,8556136,2265341,34211
3094204.046727,64139264,16736256,8648688,2265501,34371
3095204.903315,64270336,16736256,8710024,2265661,34531
3096206.473931,64270336,16736256,8774048,2265821,34691
3097207.919432,64401408,16736256,8838856,2265981,34851
3098209.106655,64401408,16736256,8904656,2266141,35011
3099210.149382,64532480,16736256,8968496,2266301,35171
3100211.675279,64532480,16736256,9032568,2266461,35331
3101212.993868,63799296,16736256,8323248,2264475,33345
3102214.22969,63799296,16736256,8384424,2264635,33505
3103214.778281,63930368,16736256,8475152,2264795,33665
3104215.908162,63930368,16736256,8536416,2264955,33825
3105217.228759,64061440,16736256,8597736,2265115,33985
3106218.070358,64061440,16736256,8658912,2265275,34145
3107219.521359,64192512,16736256,8771928,2265435,34305
3108220.834377,64192512,16736256,8833104,2265595,34465
3109221.846157,64192512,16736256,8888720,2265739,34609
3110223.543228,64323584,16736256,8949896,2265899,34769
3111225.173796,64454656,16736256,9011216,2266059,34929
3112226.330311,64454656,16736256,9072392,2266219,35089
3113227.990798,64585728,16736256,9133800,2266379,35249
3114228.449145,63688704,16736256,8429824,2264427,33297
3115230.363789,63819776,16736256,8505184,2264587,33457
3116232.523567,63819776,16736256,8566360,2264747,33617
3117233.521585,63950848,16736256,8643136,2264907,33777
3118234.90251,63950848,16736256,8708120,2265067,33937
3119235.479431,64081920,16736256,8772456,2265227,34097
3120237.434491,64081920,16736256,8836312,2265387,34257
3121238.368102,64212992,16736256,8939064,2265547,34417
3122239.877783,64212992,16736256,9000328,2265707,34577
3123241.203266,64212992,16736256,9061648,2265867,34737
3124242.367037,64344064,16736256,9116968,2266011,34881
3125244.464948,64344064,16736256,9181040,2266171,35041
3126245.780759,64475136,16736256,9244976,2266331,35201
3127246.65323,63676416,16736256,8550888,2264395,33265
3128248.183763,63807488,16736256,8643488,2264555,33425
3129248.556699,63807488,16736256,8704808,2264715,33585
3130250.601452,63938560,16736256,8766208,2273067,41937
3131251.960372,63938560,16736256,8829656,2273227,42097
3132252.906657,64069632,16736256,8893528,2273387,42257
3133254.006504,64069632,16736256,8958080,2273547,42417
3134255.512586,64200704,16736256,9083040,2273707,42577
3135256.927429,64200704,16736256,9144376,2273867,42737
3136257.722184,64200704,16736256,9205552,2274027,42897
3137259.174732,64331776,16736256,9266872,2274187,43057
3138259.661112,64462848,16736256,9328048,2274347,43217
3139260.876126,64462848,16736256,9389400,2274507,43377
3140262.353764,63881216,16736256,8686904,2272571,41441
3141264.114359,64012288,16736256,8748224,2272731,41601
3142265.259648,64012288,16736256,8809400,2272891,41761
3143265.946481,64143360,16736256,8888848,2273051,41921
3144266.844991,64143360,16736256,8950040,2273211,42081
3145268.35205,64143360,16736256,9011504,2273371,42241
3146270.154295,64274432,16736256,9076576,2273531,42401
3147271.17123,64274432,16736256,9193584,2273691,42561
3148271.958048,64405504,16736256,9254800,2273851,42721
3149273.191173,64405504,16736256,9316120,2274011,42881
3150274.111048,64536576,16736256,9377296,2274171,43041
3151275.462486,64536576,16736256,9438616,2274331,43201
3152277.25972,64667648,16736256,9499816,2274491,43361
3153277.284229,64667648,16736256,9560632,2274639,43509
3154278.176657,63913984,16736256,8809320,2272587,41457
3155279.064018,63913984,16736256,8890992,2272747,41617
3156280.047483,63913984,16736256,8952168,2272907,41777
3157280.875806,64045056,16736256,9025672,2273067,41937
3158282.083611,64045056,16736256,9086936,2273227,42097
3159282.797849,64176128,16736256,9148256,2273387,42257
3160283.771225,64176128,16736256,9213400,2273547,42417
3161284.655647,64307200,16736256,9309104,2273707,42577
3162285.872562,64307200,16736256,9370368,2273867,42737
3163287.656829,64438272,16736256,9434488,2274027,42897
3164288.718629,64438272,16736256,9498184,2274187,43057
3165290.531147,64569344,16736256,9564896,2274347,43217
3166291.514704,64569344,16736256,9629888,2274507,43377
3167293.289816,63873024,16736256,8921240,2272553,41423
3168294.212456,63873024,16736256,9009440,2272713,41583
3169295.500967,64004096,16736256,9070760,2272873,41743
3170297.10621,64004096,16736256,9137136,2273033,41903
3171297.872152,64135168,16736256,9201008,2273193,42063
3172298.977031,64135168,16736256,9265512,2273353,42223
3173300.631548,64266240,16736256,9330032,2273513,42383
3174301.625188,64266240,16736256,9434440,2273673,42543
3175303.186803,64266240,16736256,9495768,2273833,42703
3176303.876544,64397312,16736256,9556944,2273993,42863
3177305.018501,64397312,16736256,9618264,2274153,43023
3178306.344392,64528384,16736256,9679440,2274313,43183
3179307.42187,64528384,16736256,9745600,2274473,43343
3180309.138609,64659456,16736256,9804360,2274617,43487
3181310.304857,63832064,16736256,9128248,2272683,41553
3182311.521694,63963136,16736256,9189424,2272843,41713
3183312.926397,63963136,16736256,9250744,2273003,41873
3184314.339748,64094208,16736256,9320024,2273163,42033
3185315.894205,64094208,16736256,9381344,2273323,42193
3186316.852334,64225280,16736256,9448672,2273483,42353
3187318.121081,64225280,16736256,9555032,2273643,42513
3188319.098602,64356352,16736256,9616256,2273803,42673
3189320.417955,64356352,16736256,9677576,2273963,42833
3190321.831435,64487424,16736256,9738752,2274123,42993
3191323.189464,64487424,16736256,9800072,2274283,43153
3192324.081443,64618496,16736256,9861248,2274443,43313
3193325.046031,64618496,16736256,9921576,2274587,43457
3194325.925915,64618496,16736256,9989360,2274747,43617
3195327.25265,64749568,16736256,10200168,2274907,43777
3196328.514774,64749568,16736256,10261344,2275067,43937
3197330.164668,63860736,16736256,9340016,2272621,41491
3198331.115323,63991808,16736256,9401416,2280973,49843
3199332.245793,63991808,16736256,9462736,2281133,50003
3200333.130654,64122880,16736256,9523912,2281293,50163
3201333.819145,64122880,16736256,9587824,2281453,50323
3202335.030162,64122880,16736256,9654784,2281613,50483
3203335.673331,64253952,16736256,9716104,2281773,50643
3204336.611428,64253952,16736256,9809464,2281933,50803
3205338.211554,64385024,16736256,9870856,2282077,50947
3206338.851287,64385024,16736256,9932032,2282237,51107
3207340.567753,64516096,16736256,9997776,2282397,51267
3208342.367396,64516096,16736256,10064184,2282557,51427
3209344.226613,64647168,16736256,10125504,2282717,51587
3210344.855916,64647168,16736256,10191664,2282877,51747
3211346.501751,63913984,16736256,9469048,2280861,49731
3212347.842438,63913984,16736256,9537360,2281021,49891
3213349.13454,64045056,16736256,9642336,2281181,50051
3214349.999094,64045056,16736256,9703392,2281341,50211
3215351.324464,64176128,16736256,9764552,2281501,50371
3216352.456768,64176128,16736256,9825568,2281661,50531
3217353.65787,64307200,16736256,9915184,2281821,50691
3218354.738319,64307200,16736256,9970512,2281965,50835
3219356.316834,64438272,16736256,10031912,2282125,50995
3220356.799356,64438272,16736256,10092928,2282285,51155
3221358.695937,64438272,16736256,10154088,2282445,51315
3222359.784755,64569344,16736256,10215104,2282605,51475
3223361.081874,64569344,16736256,10281568,2282765,51635
3224362.00732,63860736,16736256,9609160,2280827,49697
3225363.412637,63991808,16736256,9670320,2280987,49857
3226365.138918,63991808,16736256,9731336,2281147,50017
3227365.896305,64122880,16736256,9792496,2281307,50177
3228366.305765,64122880,16736256,9853520,2281467,50337
3229367.366896,64122880,16736256,9911904,2281611,50481
3230369.164931,64253952,16736256,9977024,2281771,50641
3231370.219395,64253952,16736256,10089592,2281931,50801
3232371.200468,64385024,16736256,10150736,2282091,50961
3233372.502814,64385024,16736256,10212184,2282251,51121
3234373.884982,64516096,16736256,10273200,2282411,51281
3235374.940457,64516096,16736256,10334360,2282571,51441
3236376.424521,64647168,16736256,10395392,2282731,51601
3237378.088601,64647168,16736256,10462128,2282891,51761
3238379.034761,63893504,16736256,9746656,2280827,49697
3239380.077498,63893504,16736256,9807816,2280987,49857
3240381.528642,64024576,16736256,9868832,2281147,50017
3241382.870031,64024576,16736256,9933480,2281307,50177
3242383.999369,64155648,16736256,9993008,2281451,50321
3243384.952549,64155648,16736256,10054168,2281611,50481
3244386.248859,64286720,16736256,10120696,2281771,50641
3245387.579063,64286720,16736256,10216248,2281931,50801
3246389.168586,64286720,16736256,10277360,2282091,50961
3247389.892309,64417792,16736256,10340720,2282251,51121
3248391.058071,64417792,16736256,10405848,2282411,51281
3249392.605973,64548864,16736256,10475176,2282571,51441
3250394.1173,64548864,16736256,10536224,2282731,51601
3251395.114545,63877120,16736256,9841192,2280797,49667
3252395.945401,64008192,16736256,9902208,2280957,49827
3253397.297655,64008192,16736256,9965576,2281117,49987
3254398.284718,64008192,16736256,10070168,2281261,50131
3255398.796616,64139264,16736256,10131328,2281421,50291
3256399.983308,64139264,16736256,10192344,2281581,50451
3257400.697518,64270336,16736256,10253504,2281741,50611
3258401.607069,64270336,16736256,10331072,2281901,50771
3259403.473283,64401408,16736256,10392264,2282061,50931
3260405.292386,64401408,16736256,10453280,2282221,51091
3261406.762399,64532480,16736256,10517008,2282381,51251
3262408.128153,64532480,16736256,10583392,2282541,51411
3263409.527688,64663552,16736256,10650104,2282701,51571
3264410.561048,63844352,16736256,9977488,2280749,49619
3265412.608428,63975424,16736256,10032960,2280893,49763
3266414.123082,63975424,16736256,10094088,2289245,58115
3267415.517086,64106496,16736256,10155248,2289405,58275
3268416.665727,64106496,16736256,10223568,2289565,58435
3269418.05893,64237568,16736256,10284728,2289725,58595
3270418.76628,64237568,16736256,10350360,2289885,58755
3271419.955982,64368640,16736256,10460112,2290045,58915
3272420.660807,64368640,16736256,10521208,2290205,59075
3273421.826674,64368640,16736256,10582368,2290365,59235
3274423.456446,64499712,16736256,10643384,2290525,59395
3275424.969616,64499712,16736256,10704544,2290685,59555
3276425.986803,64630784,16736256,10765592,2290845,59715
3277427.5769,64630784,16736256,10821064,2290989,59859
3278429.303851,63926272,16736256,10147800,2289065,57935
3279430.63148,63926272,16736256,10208960,2289225,58095
3280432.35107,64057344,16736256,10269976,2289385,58255
3281433.659601,64057344,16736256,10331176,2289545,58415
3282435.111452,64188416,16736256,10394464,2289705,58575
3283436.205267,64188416,16736256,10461008,2289865,58735
3284436.935755,64319488,16736256,10639584,2290025,58895
3285438.241218,64319488,16736256,10700768,2290185,59055
3286439.226158,64450560,16736256,10761784,2290345,59215
3287440.144376,64450560,16736256,10822944,2290505,59375
3288440.679704,64581632,16736256,10881880,2290651,59521
3289441.926121,64581632,16736256,10939168,2290809,59679
3290442.895626,64712704,16736256,11000272,2290969,59839
3291443.880198,63881216,16736256,10267440,2289017,57887
3292444.958419,64012288,16736256,10328456,2289177,58047
